movieId,title,genres,year,clean_title,text
263,Ladybird Ladybird (1994),Drama,1994,Ladybird Ladybird,Ladybird Ladybird Drama
264,"Enfer, L' (1994)",Drama,1994,"Enfer, L'","Enfer, L' Drama"
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,1992,Like Water for Chocolate (Como agua para chocolate),Like Water for Chocolate (Como agua para chocolate) Drama Fantasy Romance
266,Legends of the Fall (1994),Drama|Romance|War|Western,1994,Legends of the Fall,Legends of the Fall Drama Romance War Western
267,Major Payne (1995),Comedy,1995,Major Payne,Major Payne Comedy
268,Little Odessa (1994),Crime|Drama,1994,Little Odessa,Little Odessa Crime Drama
269,My Crazy Life (Mi vida loca) (1993),Drama,1993,My Crazy Life (Mi vida loca),My Crazy Life (Mi vida loca) Drama
270,Love Affair (1994),Drama|Romance,1994,Love Affair,Love Affair Drama Romance
271,Losing Isaiah (1995),Drama,1995,Losing Isaiah,Losing Isaiah Drama
272,"Madness of King George, The (1994)",Comedy|Drama,1994,"Madness of King George, The","Madness of King George, The Comedy Drama"
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,1994,Mary Shelley's Frankenstein (Frankenstein),Mary Shelley's Frankenstein (Frankenstein) Drama Horror Sci-Fi
274,Man of the House (1995),Comedy,1995,Man of the House,Man of the House Comedy
275,Mixed Nuts (1994),Comedy,1994,Mixed Nuts,Mixed Nuts Comedy
276,Milk Money (1994),Comedy|Romance,1994,Milk Money,Milk Money Comedy Romance
277,Miracle on 34th Street (1994),Drama,1994,Miracle on 34th Street,Miracle on 34th Street Drama
278,Miami Rhapsody (1995),Comedy,1995,Miami Rhapsody,Miami Rhapsody Comedy
279,My Family (1995),Drama,1995,My Family,My Family Drama
280,Murder in the First (1995),Drama|Thriller,1995,Murder in the First,Murder in the First Drama Thriller
281,Nobody's Fool (1994),Comedy|Drama|Romance,1994,Nobody's Fool,Nobody's Fool Comedy Drama Romance
282,Nell (1994),Drama,1994,Nell,Nell Drama
283,New Jersey Drive (1995),Crime|Drama,1995,New Jersey Drive,New Jersey Drive Crime Drama
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,1993,New York Cop (Nyû Yôku no koppu),New York Cop (Nyû Yôku no koppu) Action Crime
285,Beyond Bedlam (1993),Drama|Horror,1993,Beyond Bedlam,Beyond Bedlam Drama Horror
286,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller,1995,Nemesis 2: Nebula,Nemesis 2: Nebula Action Sci-Fi Thriller
287,Nina Takes a Lover (1994),Comedy|Romance,1994,Nina Takes a Lover,Nina Takes a Lover Comedy Romance
288,Natural Born Killers (1994),Action|Crime|Thriller,1994,Natural Born Killers,Natural Born Killers Action Crime Thriller
289,Only You (1994),Comedy|Romance,1994,Only You,Only You Comedy Romance
290,Once Were Warriors (1994),Crime|Drama,1994,Once Were Warriors,Once Were Warriors Crime Drama
291,Poison Ivy II (1996),Drama|Thriller,1996,Poison Ivy II,Poison Ivy II Drama Thriller
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,1995,Outbreak,Outbreak Action Drama Sci-Fi Thriller
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,1994,Léon: The Professional (a.k.a. The Professional) (Léon),Léon: The Professional (a.k.a. The Professional) (Léon) Action Crime Drama Thriller
294,"Perez Family, The (1995)",Comedy|Romance,1995,"Perez Family, The","Perez Family, The Comedy Romance"
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,1995,"Pyromaniac's Love Story, A","Pyromaniac's Love Story, A Comedy Romance"
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,1994,Pulp Fiction,Pulp Fiction Comedy Crime Drama Thriller
297,Panther (1995),Drama,1995,Panther,Panther Drama
298,Pushing Hands (Tui shou) (1992),Drama,1992,Pushing Hands (Tui shou),Pushing Hands (Tui shou) Drama
299,Priest (1994),Drama,1994,Priest,Priest Drama
300,Quiz Show (1994),Drama,1994,Quiz Show,Quiz Show Drama
301,Picture Bride (Bijo photo) (1994),Drama|Romance,1994,Picture Bride (Bijo photo),Picture Bride (Bijo photo) Drama Romance
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,1994,"Queen Margot (Reine Margot, La)","Queen Margot (Reine Margot, La) Drama Romance"
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,1995,"Quick and the Dead, The","Quick and the Dead, The Action Thriller Western"
304,Roommates (1995),Comedy|Drama,1995,Roommates,Roommates Comedy Drama
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,1994,Ready to Wear (Pret-A-Porter),Ready to Wear (Pret-A-Porter) Comedy
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,1994,Three Colors: Red (Trois couleurs: Rouge),Three Colors: Red (Trois couleurs: Rouge) Drama
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,1993,Three Colors: Blue (Trois couleurs: Bleu),Three Colors: Blue (Trois couleurs: Bleu) Drama
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,1994,Three Colors: White (Trzy kolory: Bialy),Three Colors: White (Trzy kolory: Bialy) Comedy Drama
309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",Drama,1994,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng)","Red Firecracker, Green Firecracker (Pao Da Shuang Deng) Drama"
310,Rent-a-Kid (1995),Comedy,1995,Rent-a-Kid,Rent-a-Kid Comedy
311,Relative Fear (1994),Horror|Thriller,1994,Relative Fear,Relative Fear Horror Thriller
312,Stuart Saves His Family (1995),Comedy,1995,Stuart Saves His Family,Stuart Saves His Family Comedy
313,"Swan Princess, The (1994)",Animation|Children,1994,"Swan Princess, The","Swan Princess, The Animation Children"
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,1994,"Secret of Roan Inish, The","Secret of Roan Inish, The Children Drama Fantasy Mystery"
315,"Specialist, The (1994)",Action|Drama|Thriller,1994,"Specialist, The","Specialist, The Action Drama Thriller"
316,Stargate (1994),Action|Adventure|Sci-Fi,1994,Stargate,Stargate Action Adventure Sci-Fi
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,1994,"Santa Clause, The","Santa Clause, The Comedy Drama Fantasy"
318,"Shawshank Redemption, The (1994)",Crime|Drama,1994,"Shawshank Redemption, The","Shawshank Redemption, The Crime Drama"
319,Shallow Grave (1994),Comedy|Drama|Thriller,1994,Shallow Grave,Shallow Grave Comedy Drama Thriller
320,Suture (1993),Film-Noir|Thriller,1993,Suture,Suture Film-Noir Thriller
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,1993,Strawberry and Chocolate (Fresa y chocolate),Strawberry and Chocolate (Fresa y chocolate) Drama
322,Swimming with Sharks (1995),Comedy|Drama,1995,Swimming with Sharks,Swimming with Sharks Comedy Drama
324,"Sum of Us, The (1994)",Comedy|Drama,1994,"Sum of Us, The","Sum of Us, The Comedy Drama"
325,National Lampoon's Senior Trip (1995),Comedy,1995,National Lampoon's Senior Trip,National Lampoon's Senior Trip Comedy
326,To Live (Huozhe) (1994),Drama,1994,To Live (Huozhe),To Live (Huozhe) Drama
327,Tank Girl (1995),Action|Comedy|Sci-Fi,1995,Tank Girl,Tank Girl Action Comedy Sci-Fi
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,1995,Tales from the Crypt Presents: Demon Knight,Tales from the Crypt Presents: Demon Knight Horror Thriller
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,1994,Star Trek: Generations,Star Trek: Generations Adventure Drama Sci-Fi
330,Tales from the Hood (1995),Action|Crime|Horror,1995,Tales from the Hood,Tales from the Hood Action Crime Horror
331,Tom & Viv (1994),Drama,1994,Tom & Viv,Tom & Viv Drama
332,Village of the Damned (1995),Horror|Sci-Fi,1995,Village of the Damned,Village of the Damned Horror Sci-Fi
333,Tommy Boy (1995),Comedy,1995,Tommy Boy,Tommy Boy Comedy
334,Vanya on 42nd Street (1994),Drama,1994,Vanya on 42nd Street,Vanya on 42nd Street Drama
335,Underneath (1995),Mystery|Thriller,1995,Underneath,Underneath Mystery Thriller
336,"Walking Dead, The (1995)",Drama|War,1995,"Walking Dead, The","Walking Dead, The Drama War"
337,What's Eating Gilbert Grape (1993),Drama,1993,What's Eating Gilbert Grape,What's Eating Gilbert Grape Drama
338,Virtuosity (1995),Action|Sci-Fi|Thriller,1995,Virtuosity,Virtuosity Action Sci-Fi Thriller
339,While You Were Sleeping (1995),Comedy|Romance,1995,While You Were Sleeping,While You Were Sleeping Comedy Romance
340,"War, The (1994)",Adventure|Drama|War,1994,"War, The","War, The Adventure Drama War"
341,Double Happiness (1994),Drama,1994,Double Happiness,Double Happiness Drama
342,Muriel's Wedding (1994),Comedy,1994,Muriel's Wedding,Muriel's Wedding Comedy
343,"Baby-Sitters Club, The (1995)",Children,1995,"Baby-Sitters Club, The","Baby-Sitters Club, The Children"
344,Ace Ventura: Pet Detective (1994),Comedy,1994,Ace Ventura: Pet Detective,Ace Ventura: Pet Detective Comedy
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,1994,"Adventures of Priscilla, Queen of the Desert, The","Adventures of Priscilla, Queen of the Desert, The Comedy Drama"
346,Backbeat (1993),Drama|Musical,1993,Backbeat,Backbeat Drama Musical
347,Bitter Moon (1992),Drama|Film-Noir|Romance,1992,Bitter Moon,Bitter Moon Drama Film-Noir Romance
348,Bullets Over Broadway (1994),Comedy,1994,Bullets Over Broadway,Bullets Over Broadway Comedy
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,1994,Clear and Present Danger,Clear and Present Danger Action Crime Drama Thriller
350,"Client, The (1994)",Drama|Mystery|Thriller,1994,"Client, The","Client, The Drama Mystery Thriller"
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,1994,"Corrina, Corrina","Corrina, Corrina Comedy Drama Romance"
352,Crooklyn (1994),Comedy|Drama,1994,Crooklyn,Crooklyn Comedy Drama
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,1994,"Crow, The","Crow, The Action Crime Fantasy Thriller"
354,Cobb (1994),Drama,1994,Cobb,Cobb Drama
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,1994,"Flintstones, The","Flintstones, The Children Comedy Fantasy"
356,Forrest Gump (1994),Comedy|Drama|Romance|War,1994,Forrest Gump,Forrest Gump Comedy Drama Romance War
357,Four Weddings and a Funeral (1994),Comedy|Romance,1994,Four Weddings and a Funeral,Four Weddings and a Funeral Comedy Romance
358,Higher Learning (1995),Drama,1995,Higher Learning,Higher Learning Drama
359,I Like It Like That (1994),Comedy|Drama|Romance,1994,I Like It Like That,I Like It Like That Comedy Drama Romance
360,I Love Trouble (1994),Action|Comedy,1994,I Love Trouble,I Love Trouble Action Comedy
361,It Could Happen to You (1994),Comedy|Drama|Romance,1994,It Could Happen to You,It Could Happen to You Comedy Drama Romance
362,"Jungle Book, The (1994)",Adventure|Children|Romance,1994,"Jungle Book, The","Jungle Book, The Adventure Children Romance"
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,1993,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)","Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) Documentary"
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,1994,"Lion King, The","Lion King, The Adventure Animation Children Drama Musical IMAX"
365,Little Buddha (1993),Drama,1993,Little Buddha,Little Buddha Drama
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,1994,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)","Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) Drama Horror Mystery Thriller"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,1994,"Mask, The","Mask, The Action Comedy Crime Fantasy"
368,Maverick (1994),Adventure|Comedy|Western,1994,Maverick,Maverick Adventure Comedy Western
369,Mrs. Parker and the Vicious Circle (1994),Drama,1994,Mrs. Parker and the Vicious Circle,Mrs. Parker and the Vicious Circle Drama
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,1994,Naked Gun 33 1/3: The Final Insult,Naked Gun 33 1/3: The Final Insult Action Comedy
371,"Paper, The (1994)",Comedy|Drama,1994,"Paper, The","Paper, The Comedy Drama"
372,Reality Bites (1994),Comedy|Drama|Romance,1994,Reality Bites,Reality Bites Comedy Drama Romance
373,Red Rock West (1992),Thriller,1992,Red Rock West,Red Rock West Thriller
374,Richie Rich (1994),Children|Comedy,1994,Richie Rich,Richie Rich Children Comedy
375,Safe Passage (1994),Drama,1994,Safe Passage,Safe Passage Drama
376,"River Wild, The (1994)",Action|Thriller,1994,"River Wild, The","River Wild, The Action Thriller"
377,Speed (1994),Action|Romance|Thriller,1994,Speed,Speed Action Romance Thriller
378,Speechless (1994),Comedy|Romance,1994,Speechless,Speechless Comedy Romance
379,Timecop (1994),Action|Sci-Fi|Thriller,1994,Timecop,Timecop Action Sci-Fi Thriller
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,1994,True Lies,True Lies Action Adventure Comedy Romance Thriller
381,When a Man Loves a Woman (1994),Drama|Romance,1994,When a Man Loves a Woman,When a Man Loves a Woman Drama Romance
382,Wolf (1994),Drama|Horror|Romance|Thriller,1994,Wolf,Wolf Drama Horror Romance Thriller
383,Wyatt Earp (1994),Western,1994,Wyatt Earp,Wyatt Earp Western
384,Bad Company (1995),Action|Crime|Drama,1995,Bad Company,Bad Company Action Crime Drama
385,"Man of No Importance, A (1994)",Drama,1994,"Man of No Importance, A","Man of No Importance, A Drama"
386,S.F.W. (1994),Drama,1994,S.F.W.,S.F.W. Drama
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,1994,"Low Down Dirty Shame, A","Low Down Dirty Shame, A Action Comedy"
388,Boys Life (1995),Drama,1995,Boys Life,Boys Life Drama
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,1994,"Colonel Chabert, Le","Colonel Chabert, Le Drama Romance War"
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,1965,Faster Pussycat! Kill! Kill!,Faster Pussycat! Kill! Kill! Action Crime Drama
391,Jason's Lyric (1994),Crime|Drama,1994,Jason's Lyric,Jason's Lyric Crime Drama
392,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Animation,1993,"Secret Adventures of Tom Thumb, The","Secret Adventures of Tom Thumb, The Adventure Animation"
393,Street Fighter (1994),Action|Adventure|Fantasy,1994,Street Fighter,Street Fighter Action Adventure Fantasy
394,Coldblooded (1995),Comedy,1995,Coldblooded,Coldblooded Comedy
395,Desert Winds (1995),Drama|Fantasy|Romance,1995,Desert Winds,Desert Winds Drama Fantasy Romance
396,Fall Time (1995),Drama,1995,Fall Time,Fall Time Drama
397,"Fear, The (1995)",Horror,1995,"Fear, The","Fear, The Horror"
398,Frank and Ollie (1995),Documentary,1995,Frank and Ollie,Frank and Ollie Documentary
399,Girl in the Cadillac (1995),Drama,1995,Girl in the Cadillac,Girl in the Cadillac Drama
400,Homage (1995),Drama,1995,Homage,Homage Drama
401,Mirage (1995),Action|Thriller,1995,Mirage,Mirage Action Thriller
402,Open Season (1996),Comedy,1996,Open Season,Open Season Comedy
403,Two Crimes (Dos crímenes) (1995),Comedy|Crime|Drama,1995,Two Crimes (Dos crímenes),Two Crimes (Dos crímenes) Comedy Crime Drama
404,Brother Minister: The Assassination of Malcolm X (1994),Documentary,1994,Brother Minister: The Assassination of Malcolm X,Brother Minister: The Assassination of Malcolm X Documentary
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,1994,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) Action Fantasy
406,Federal Hill (1994),Drama,1994,Federal Hill,Federal Hill Drama
407,In the Mouth of Madness (1995),Horror|Thriller,1995,In the Mouth of Madness,In the Mouth of Madness Horror Thriller
408,8 Seconds (1994),Drama,1994,8 Seconds,8 Seconds Drama
409,Above the Rim (1994),Crime|Drama,1994,Above the Rim,Above the Rim Crime Drama
410,Addams Family Values (1993),Children|Comedy|Fantasy,1993,Addams Family Values,Addams Family Values Children Comedy Fantasy
411,Martin Lawrence: You So Crazy (1994),Comedy|Documentary,1994,Martin Lawrence: You So Crazy,Martin Lawrence: You So Crazy Comedy Documentary
412,"Age of Innocence, The (1993)",Drama,1993,"Age of Innocence, The","Age of Innocence, The Drama"
413,Airheads (1994),Comedy,1994,Airheads,Airheads Comedy
414,"Air Up There, The (1994)",Comedy,1994,"Air Up There, The","Air Up There, The Comedy"
415,Another Stakeout (1993),Comedy|Thriller,1993,Another Stakeout,Another Stakeout Comedy Thriller
416,Bad Girls (1994),Western,1994,Bad Girls,Bad Girls Western
417,Barcelona (1994),Comedy|Romance,1994,Barcelona,Barcelona Comedy Romance
418,Being Human (1993),Drama,1993,Being Human,Being Human Drama
419,"Beverly Hillbillies, The (1993)",Comedy,1993,"Beverly Hillbillies, The","Beverly Hillbillies, The Comedy"
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,1994,Beverly Hills Cop III,Beverly Hills Cop III Action Comedy Crime Thriller
421,Black Beauty (1994),Adventure|Children|Drama,1994,Black Beauty,Black Beauty Adventure Children Drama
422,Blink (1994),Thriller,1994,Blink,Blink Thriller
423,Blown Away (1994),Action|Thriller,1994,Blown Away,Blown Away Action Thriller
424,Blue Chips (1994),Drama,1994,Blue Chips,Blue Chips Drama
425,Blue Sky (1994),Drama|Romance,1994,Blue Sky,Blue Sky Drama Romance
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,1993,Body Snatchers,Body Snatchers Horror Sci-Fi Thriller
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,1993,Boxing Helena,Boxing Helena Drama Mystery Romance Thriller
428,"Bronx Tale, A (1993)",Drama,1993,"Bronx Tale, A","Bronx Tale, A Drama"
429,Cabin Boy (1994),Comedy,1994,Cabin Boy,Cabin Boy Comedy
430,Calendar Girl (1993),Comedy|Drama,1993,Calendar Girl,Calendar Girl Comedy Drama
431,Carlito's Way (1993),Crime|Drama,1993,Carlito's Way,Carlito's Way Crime Drama
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,1994,City Slickers II: The Legend of Curly's Gold,City Slickers II: The Legend of Curly's Gold Adventure Comedy Western
433,Clean Slate (1994),Comedy,1994,Clean Slate,Clean Slate Comedy
434,Cliffhanger (1993),Action|Adventure|Thriller,1993,Cliffhanger,Cliffhanger Action Adventure Thriller
435,Coneheads (1993),Comedy|Sci-Fi,1993,Coneheads,Coneheads Comedy Sci-Fi
436,Color of Night (1994),Drama|Thriller,1994,Color of Night,Color of Night Drama Thriller
437,Cops and Robbersons (1994),Comedy,1994,Cops and Robbersons,Cops and Robbersons Comedy
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,1994,"Cowboy Way, The","Cowboy Way, The Action Comedy Drama"
439,Dangerous Game (1993),Drama,1993,Dangerous Game,Dangerous Game Drama
440,Dave (1993),Comedy|Romance,1993,Dave,Dave Comedy Romance
